,query_id,query_res,relevant,precision,recall
4675,7,2300,False,,
4676,7,2518,False,,
4677,7,2619,False,,
4678,7,2621,False,,
4679,7,2656,False,,
4680,7,2891,False,,
4681,7,2938,False,,
4682,7,3151,False,,
4683,7,104,False,,
4684,7,1613,False,,
4685,7,1929,False,,
4686,7,2624,False,,
4687,7,2826,False,,
4688,7,1340,False,,
4689,7,2178,False,,
4690,7,2800,False,,
4691,7,2996,False,,
4692,7,1695,False,,
4693,7,1879,False,,
4694,7,1362,False,,
4695,7,2369,False,,
4696,7,2957,False,,
4697,7,95,False,,
4698,7,536,False,,
4699,7,1679,False,,
4700,7,2030,False,,
4701,7,2064,False,,
4702,7,2152,False,,
4703,7,2187,False,,
4704,7,3085,False,,
4705,7,3200,False,,
4706,7,1006,False,,
4707,7,1007,False,,
4708,7,1152,False,,
4709,7,1211,False,,
4710,7,1273,False,,
4711,7,1332,False,,
4712,7,1712,False,,
4713,7,2697,False,,
4714,7,1856,False,,
4715,7,2020,False,,
4716,7,298,False,,
4717,7,464,False,,
4718,7,1002,False,,
4719,7,2164,False,,
4720,7,2705,False,,
4721,7,3145,False,,
4722,7,1155,False,,
4723,7,2046,False,,
4724,7,2358,False,,
4725,7,3049,False,,
4726,7,3052,False,,
4727,7,202,False,,
4728,7,730,False,,
4729,7,1110,False,,
4730,7,1112,False,,
4731,7,1185,False,,
4732,7,1262,False,,
4733,7,1326,False,,
4734,7,1380,False,,
4735,7,1398,False,,
4736,7,1420,False,,
4737,7,1524,False,,
4738,7,1549,False,,
4739,7,1595,False,,
4740,7,1643,False,,
4741,7,1645,False,,
4742,7,1868,False,,
4743,7,1875,False,,
4744,7,1907,False,,
4745,7,1911,False,,
4746,7,1938,False,,
4747,7,2266,False,,
4748,7,2546,False,,
4749,7,2556,False,,
4750,7,2560,False,,
4751,7,2648,False,,
4752,7,2666,False,,
4753,7,2670,False,,
4754,7,2728,False,,
4755,7,2858,False,,
4756,7,2877,False,,
4757,7,2900,False,,
4758,7,3129,False,,
4759,7,144,False,,
4760,7,558,False,,
4761,7,1853,False,,
4762,7,1891,False,,
4763,7,2398,False,,
4764,7,2516,False,,
4765,7,2523,False,,
4766,7,2746,False,,
4767,7,2798,False,,
4768,7,2811,False,,
4769,7,2827,False,,
4770,7,2873,False,,
4771,7,3090,False,,
4772,7,585,False,,
4773,7,3087,False,,
4774,7,3142,False,,
4775,7,70,False,,
4776,7,596,False,,
4777,7,1044,False,,
4778,7,1224,False,,
4779,7,1531,False,,
4780,7,1586,False,,
4781,7,2309,False,,
4782,7,2747,False,,
4783,7,3109,False,,
4784,7,1108,False,,
4785,7,1506,False,,
4786,7,2127,False,,
4787,7,2137,False,,
4788,7,2726,False,,
4789,7,619,False,,
4790,7,1223,False,,
4791,7,1487,False,,
4792,7,1681,False,,
4793,7,2739,False,,
4794,7,2886,False,,
4795,7,1470,False,,
4796,7,1088,False,,
4797,7,1393,False,,
4798,7,1516,False,,
4799,7,1519,False,,
4800,7,1806,False,,
4801,7,1890,False,,
4802,7,2277,False,,
4803,7,2496,False,,
4804,7,2515,False,,
4805,7,2888,False,,
4806,7,3065,False,,
4807,7,3106,False,,
4808,7,3111,False,,
4809,7,3203,False,,
4810,7,2202,False,,
4811,7,2753,False,,
4812,7,2889,False,,
4813,7,242,False,,
4814,7,332,False,,
4815,7,405,False,,
4816,7,693,False,,
4817,7,761,False,,
4818,7,794,False,,
4819,7,963,False,,
4820,7,980,False,,
4821,7,1182,False,,
4822,7,1233,False,,
4823,7,1279,False,,
4824,7,1288,False,,
4825,7,1351,False,,
4826,7,1395,False,,
4827,7,1460,False,,
4828,7,1501,False,,
4829,7,1694,False,,
4830,7,1782,False,,
4831,7,1912,False,,
4832,7,2052,False,,
4833,7,2076,False,,
4834,7,2128,False,,
4835,7,2139,False,,
4836,7,2168,False,,
4837,7,2318,False,,
4838,7,2558,False,,
4839,7,2649,False,,
4840,7,2664,False,,
4841,7,2745,False,,
4842,7,2779,False,,
4843,7,2805,False,,
4844,7,2806,False,,
4845,7,2930,False,,
4846,7,2984,False,,
4847,7,3009,False,,
4848,7,3017,False,,
4849,7,3189,False,,
4850,7,3195,False,,
4851,7,1264,False,,
4852,7,1469,False,,
4853,7,1862,False,,
4854,7,2812,False,,
4855,7,2989,False,,
4856,7,3024,False,,
4857,7,3067,False,,
4858,7,854,False,,
4859,7,867,False,,
4860,7,1188,False,,
4861,7,2401,False,,
4862,7,2721,False,,
4863,7,2990,False,,
4864,7,1408,False,,
4865,7,2921,False,,
4866,7,3112,False,,
4867,7,1154,False,,
4868,7,1197,False,,
4869,7,1527,False,,
4870,7,1589,False,,
4871,7,1829,False,,
4872,7,1962,False,,
4873,7,2061,False,,
4874,7,2145,False,,
4875,7,2201,False,,
4876,7,2750,False,,
4877,7,2794,False,,
4878,7,2878,False,,
4879,7,3096,False,,
4880,7,1936,False,,
4881,7,116,False,,
4882,7,123,False,,
4883,7,146,False,,
4884,7,319,False,,
4885,7,380,False,,
4886,7,698,False,,
4887,7,755,False,,
4888,7,799,False,,
4889,7,848,False,,
4890,7,858,False,,
4891,7,1043,False,,
4892,7,1071,False,,
4893,7,1072,False,,
4894,7,1116,False,,
4895,7,1117,False,,
4896,7,1184,False,,
4897,7,1216,False,,
4898,7,1225,False,,
4899,7,1258,False,,
4900,7,1259,False,,
4901,7,1358,False,,
4902,7,1382,False,,
4903,7,1404,False,,
4904,7,1416,False,,
4905,7,1417,False,,
4906,7,1426,False,,
4907,7,1432,False,,
4908,7,1467,False,,
4909,7,1483,False,,
4910,7,1484,False,,
4911,7,1565,False,,
4912,7,1593,False,,
4913,7,1612,False,,
4914,7,1717,False,,
4915,7,1743,False,,
4916,7,1744,False,,
4917,7,1826,False,,
4918,7,1861,False,,
4919,7,1915,False,,
4920,7,1926,False,,
4921,7,2047,False,,
4922,7,2093,False,,
4923,7,2095,False,,
4924,7,2125,False,,
4925,7,2162,False,,
4926,7,2249,False,,
4927,7,2253,False,,
4928,7,2261,False,,
4929,7,2288,False,,
4930,7,2298,False,,
4931,7,2299,False,,
4932,7,2313,False,,
4933,7,2456,False,,
4934,7,2492,False,,
4935,7,2527,False,,
4936,7,2593,False,,
4937,7,2609,False,,
4938,7,2650,False,,
4939,7,2681,False,,
4940,7,2712,False,,
4941,7,2815,False,,
4942,7,2817,False,,
4943,7,2835,False,,
4944,7,2959,False,,
4945,7,3023,False,,
4946,7,3040,False,,
4947,7,3068,False,,
4948,7,3083,False,,
4949,7,3095,False,,
4950,7,3113,False,,
4951,7,3133,False,,
4952,7,1525,False,,
4953,7,1725,False,,
4954,7,2181,False,,
4955,7,2714,False,,
4956,7,3076,False,,
4957,7,106,False,,
4958,7,440,False,,
4959,7,644,False,,
4960,7,1046,False,,
4961,7,1134,False,,
4962,7,1309,False,,
4963,7,1346,False,,
4964,7,1387,False,,
4965,7,1462,False,,
4966,7,1590,False,,
4967,7,1620,False,,
4968,7,1721,False,,
4969,7,1722,False,,
4970,7,1788,False,,
4971,7,1878,False,,
4972,7,1888,False,,
4973,7,1989,False,,
4974,7,2018,False,,
4975,7,2065,False,,
4976,7,2153,False,,
4977,7,2160,False,,
4978,7,2247,False,,
4979,7,2301,False,,
4980,7,2357,False,,
4981,7,2383,False,,
4982,7,2388,False,,
4983,7,2390,False,,
4984,7,2455,False,,
4985,7,2494,False,,
4986,7,2580,False,,
4987,7,2595,False,,
4988,7,2688,False,,
4989,7,2742,False,,
4990,7,2765,False,,
4991,7,2841,False,,
4992,7,2901,False,,
4993,7,2966,False,,
4994,7,2987,False,,
4995,7,2988,False,,
4996,7,3013,False,,
4997,7,3026,False,,
4998,7,3117,False,,
4999,7,3125,False,,
5000,7,3136,False,,
5001,7,533,False,,
5002,7,1032,False,,
5003,7,1051,False,,
5004,7,1066,False,,
5005,7,1169,False,,
5006,7,1235,False,,
5007,7,1315,False,,
5008,7,1456,False,,
5009,7,1552,False,,
5010,7,1602,False,,
5011,7,1684,False,,
5012,7,1691,False,,
5013,7,1807,False,,
5014,7,1997,False,,
5015,7,2054,False,,
5016,7,2082,False,,
5017,7,2184,False,,
5018,7,2194,False,,
5019,7,2274,False,,
5020,7,2480,False,,
5021,7,2497,False,,
5022,7,2547,False,,
5023,7,2569,False,,
5024,7,2925,False,,
5025,7,2947,False,,
5026,7,40,False,,
5027,7,1170,False,,
5028,7,1412,False,,
5029,7,1650,False,,
5030,7,1651,False,,
5031,7,1741,False,,
5032,7,1811,False,,
5033,7,1847,False,,
5034,7,1976,False,,
5035,7,2144,False,,
5036,7,2196,False,,
5037,7,2198,False,,
5038,7,3002,False,,
5039,7,3097,False,,
5040,7,2002,False,,
5041,8,2625,True,0.006396588486140725,0.375
5042,8,2951,False,,
5043,8,2776,False,,
5044,8,2830,False,,
5045,8,912,False,,
5046,8,1611,False,,
5047,8,3032,True,0.006396588486140725,0.375
5048,8,1685,False,,
5049,8,2500,False,,
5050,8,1869,False,,
5051,8,2541,False,,
5052,8,1261,False,,
5053,8,492,False,,
5054,8,2858,False,,
5055,8,2371,False,,
5056,8,828,False,,
5057,8,1752,False,,
5058,8,2499,False,,
5059,8,3133,False,,
5060,8,1877,False,,
5061,8,2860,False,,
5062,8,2197,False,,
5063,8,332,False,,
5064,8,1928,False,,
5065,8,1695,False,,
5066,8,1461,False,,
5067,8,1938,False,,
5068,8,2515,False,,
5069,8,2194,False,,
5070,8,2712,False,,
5071,8,2969,False,,
5072,8,3068,False,,
5073,8,2320,False,,
5074,8,2095,False,,
5075,8,2632,False,,
5076,8,2080,False,,
5077,8,2482,False,,
5078,8,2867,False,,
5079,8,8,False,,
5080,8,2597,False,,
5081,8,2358,False,,
5082,8,1462,False,,
5083,8,3083,False,,
5084,8,3,False,,
5085,8,2020,False,,
5086,8,820,False,,
5087,8,1677,False,,
5088,8,441,False,,
5089,8,1680,False,,
5090,8,1846,False,,
5091,8,2849,True,0.006396588486140725,0.375
5092,8,2740,False,,
5093,8,1505,False,,
5094,8,666,False,,
5095,8,2920,False,,
5096,8,40,False,,
5097,8,2319,False,,
5098,8,3040,False,,
5099,8,2219,False,,
5100,8,1247,False,,
5101,8,757,False,,
5102,8,3127,False,,
5103,8,3072,False,,
5104,8,615,False,,
5105,8,2377,False,,
5106,8,2501,False,,
5107,8,3053,False,,
5108,8,2485,False,,
5109,8,3092,False,,
5110,8,1723,False,,
5111,8,383,False,,
5112,8,517,False,,
5113,8,1751,False,,
5114,8,1591,False,,
5115,8,3038,False,,
5116,8,2274,False,,
5117,8,1211,False,,
5118,8,36,False,,
5119,8,2614,False,,
5120,8,2111,False,,
5121,8,2840,False,,
5122,8,1989,False,,
5123,8,2949,False,,
5124,8,3158,False,,
5125,8,144,False,,
5126,8,2798,False,,
5127,8,367,False,,
5128,8,3177,False,,
5129,8,2138,False,,
5130,8,2228,False,,
5131,8,1226,False,,
5132,8,71,False,,
5133,8,1069,False,,
5134,8,1755,False,,
5135,8,2796,False,,
5136,8,2454,False,,
5137,8,2890,False,,
5138,8,322,False,,
5139,8,2372,False,,
5140,8,3025,False,,
5141,8,2988,False,,
5142,8,2629,False,,
5143,8,2317,False,,
5144,8,2522,False,,
5145,8,2379,False,,
5146,8,1324,False,,
5147,8,2892,False,,
5148,8,405,False,,
5149,8,1735,False,,
5150,8,2558,False,,
5151,8,3026,False,,
5152,8,2297,False,,
5153,8,3088,False,,
5154,8,3117,False,,
5155,8,2128,False,,
5156,8,2374,False,,
5157,8,2972,False,,
5158,8,3137,False,,
5159,8,2198,False,,
5160,8,1050,False,,
5161,8,1236,False,,
5162,8,3059,False,,
5163,8,3070,False,,
5164,8,1890,False,,
5165,8,796,False,,
5166,8,1879,False,,
5167,8,2060,False,,
5168,8,1472,False,,
5169,8,2536,False,,
5170,8,2868,False,,
5171,8,2343,False,,
5172,8,1912,False,,
5173,8,1728,False,,
5174,8,2582,False,,
5175,8,2950,False,,
5176,8,3006,False,,
5177,8,3050,False,,
5178,8,3105,False,,
5179,8,2424,False,,
5180,8,1811,False,,
5181,8,2048,False,,
5182,8,2200,False,,
5183,8,2493,False,,
5184,8,2514,False,,
5185,8,2690,False,,
5186,8,2568,False,,
5187,8,1960,False,,
5188,8,2141,False,,
5189,8,2450,False,,
5190,8,2977,False,,
5191,8,18,False,,
5192,8,25,False,,
5193,8,238,False,,
5194,8,1464,False,,
5195,8,1519,False,,
5196,8,1534,False,,
5197,8,2283,False,,
5198,8,2378,False,,
5199,8,1326,False,,
5200,8,1622,False,,
5201,8,3043,False,,
5202,8,1341,False,,
5203,8,597,False,,
5204,8,651,False,,
5205,8,652,False,,
5206,8,795,False,,
5207,8,1996,False,,
5208,8,2578,False,,
5209,8,2995,False,,
5210,8,2882,False,,
5211,8,2985,False,,
5212,8,2365,False,,
5213,8,2538,False,,
5214,8,239,False,,
5215,8,633,False,,
5216,8,643,False,,
5217,8,1360,False,,
5218,8,2405,False,,
5219,8,2583,False,,
5220,8,2818,False,,
5221,8,1722,False,,
5222,8,1878,False,,
5223,8,2383,False,,
5224,8,1387,False,,
5225,8,2479,False,,
5226,8,2852,False,,
5227,8,1034,False,,
5228,8,2059,False,,
5229,8,2894,False,,
5230,8,2900,False,,
5231,8,3172,False,,
5232,8,1572,False,,
5233,8,2127,False,,
5234,8,3150,False,,
5235,8,435,False,,
5236,8,1071,False,,
5237,8,1196,False,,
5238,8,1484,False,,
5239,8,1754,False,,
5240,8,2741,False,,
5241,8,696,False,,
5242,8,1647,False,,
5243,8,1810,False,,
5244,8,1854,False,,
5245,8,2184,False,,
5246,8,1233,False,,
5247,8,1473,False,,
5248,8,1541,False,,
5249,8,2165,False,,
5250,8,2168,False,,
5251,8,2262,False,,
5252,8,2345,False,,
5253,8,2407,False,,
5254,8,2738,False,,
5255,8,2806,False,,
5256,8,3119,False,,
5257,8,1264,False,,
5258,8,1354,False,,
5259,8,143,False,,
5260,8,987,False,,
5261,8,1511,False,,
5262,8,1848,False,,
5263,8,2158,False,,
5264,8,2181,False,,
5265,8,2525,False,,
5266,8,2567,False,,
5267,8,3087,False,,
5268,8,104,False,,
5269,8,855,False,,
5270,8,1748,False,,
5271,8,1951,False,,
5272,8,1959,False,,
5273,8,2321,False,,
5274,8,2624,False,,
5275,8,3136,False,,
5276,8,59,False,,
5277,8,86,False,,
5278,8,1006,False,,
5279,8,1097,False,,
5280,8,2236,False,,
5281,8,1889,False,,
5282,8,1771,False,,
5283,8,1862,False,,
5284,8,2054,False,,
5285,8,2682,False,,
5286,8,698,False,,
5287,8,825,False,,
5288,8,856,False,,
5289,8,1753,False,,
5290,8,1902,False,,
5291,8,2556,False,,
5292,8,2681,False,,
5293,8,3039,False,,
5294,8,1844,False,,
5295,8,2046,False,,
5296,8,2886,False,,
5297,8,3008,False,,
5298,8,92,False,,
5299,8,417,False,,
5300,8,1164,False,,
5301,8,1380,False,,
5302,8,1489,False,,
5303,8,1514,False,,
5304,8,1636,False,,
5305,8,1713,False,,
5306,8,1826,False,,
5307,8,1901,False,,
5308,8,1910,False,,
5309,8,2151,False,,
5310,8,2730,False,,
5311,8,2955,False,,
5312,8,3180,False,,
5313,8,3183,False,,
5314,8,84,False,,
5315,8,618,False,,
5316,8,822,False,,
5317,8,1345,False,,
5318,8,1401,False,,
5319,8,1444,False,,
5320,8,2309,False,,
5321,8,2768,False,,
5322,8,1506,False,,
5323,8,3048,False,,
5324,8,637,False,,
5325,8,1908,False,,
5326,8,2812,False,,
5327,8,2859,False,,
5328,8,3011,False,,
5329,8,3134,False,,
5330,8,1978,False,,
5331,8,2314,False,,
5332,8,1517,False,,
5333,8,2622,False,,
5334,8,3002,False,,
5335,8,440,False,,
5336,8,1267,False,,
5337,8,1347,False,,
5338,8,1435,False,,
5339,8,1699,False,,
5340,8,1719,False,,
5341,8,1747,False,,
5342,8,1845,False,,
5343,8,2163,False,,
5344,8,2406,False,,
5345,8,2888,False,,
5346,8,3078,False,,
5347,8,3182,False,,
5348,8,2210,False,,
5349,8,2357,False,,
5350,8,2668,False,,
5351,8,3065,False,,
5352,8,2380,False,,
5353,8,2401,False,,
5354,8,251,False,,
5355,8,300,False,,
5356,8,860,False,,
5357,8,1396,False,,
5358,8,1616,False,,
5359,8,1774,False,,
5360,8,1781,False,,
5361,8,1935,False,,
5362,8,2318,False,,
5363,8,2325,False,,
5364,8,2435,False,,
5365,8,3089,False,,
5366,8,2202,False,,
5367,8,616,False,,
5368,8,3076,False,,
5369,8,1032,False,,
5370,8,1066,False,,
5371,8,1415,False,,
5372,8,1552,False,,
5373,8,1892,False,,
5374,8,2684,False,,
5375,8,2870,False,,
5376,8,2876,False,,
5377,8,2990,False,,
5378,8,3153,False,,
5379,8,2753,False,,
5380,8,2289,False,,
5381,8,1033,False,,
5382,8,1315,False,,
5383,8,1487,False,,
5384,8,1698,False,,
5385,8,2723,False,,
5386,8,2902,False,,
5387,8,3014,False,,
5388,8,3067,False,,
5389,8,46,False,,
5390,8,320,False,,
5391,8,730,False,,
5392,8,1030,False,,
5393,8,1043,False,,
5394,8,1083,False,,
5395,8,1199,False,,
5396,8,1252,False,,
5397,8,1280,False,,
5398,8,1388,False,,
5399,8,1432,False,,
5400,8,1471,False,,
5401,8,1570,False,,
5402,8,1627,False,,
5403,8,1631,False,,
5404,8,1948,False,,
5405,8,1988,False,,
5406,8,2166,False,,
5407,8,2313,False,,
5408,8,2323,False,,
5409,8,2356,False,,
5410,8,2570,False,,
5411,8,2594,False,,
5412,8,2621,False,,
5413,8,2634,False,,
5414,8,2644,False,,
5415,8,2650,False,,
5416,8,2807,False,,
5417,8,2817,False,,
5418,8,2821,False,,
5419,8,2938,False,,
5420,8,3000,False,,
5421,8,3012,False,,
5422,8,3124,False,,
5423,8,3144,False,,
5424,8,3148,False,,
5425,8,2396,False,,
5426,8,695,False,,
5427,8,1476,False,,
5428,8,2106,False,,
5429,8,2188,False,,
5430,8,2344,False,,
5431,8,2697,False,,
5432,8,284,False,,
5433,8,1349,False,,
5434,8,1393,False,,
5435,8,1410,False,,
5436,8,1457,False,,
5437,8,1485,False,,
5438,8,1518,False,,
5439,8,1711,False,,
5440,8,2030,False,,
5441,8,2036,False,,
5442,8,2130,False,,
5443,8,2195,False,,
5444,8,2247,False,,
5445,8,2268,False,,
5446,8,2496,False,,
5447,8,2561,False,,
5448,8,2749,False,,
5449,8,2765,False,,
5450,8,2871,False,,
5451,8,2936,False,,
5452,8,3028,False,,
5453,8,3090,False,,
5454,8,3103,False,,
5455,8,3128,False,,
5456,8,3181,False,,
5457,8,585,False,,
5458,8,1408,False,,
5459,8,1827,False,,
5460,8,2003,False,,
5461,8,397,False,,
5462,8,533,False,,
5463,8,854,False,,
5464,8,1453,False,,
5465,8,1605,False,,
5466,8,1664,False,,
5467,8,1681,False,,
5468,8,1684,False,,
5469,8,1886,False,,
5470,8,1924,False,,
5471,8,1946,False,,
5472,8,2137,False,,
5473,8,2167,False,,
5474,8,2359,False,,
5475,8,2572,False,,
5476,8,2631,False,,
5477,8,2739,False,,
5478,8,2750,False,,
5479,8,2833,False,,
5480,8,2846,False,,
5481,8,2864,False,,
5482,8,2947,False,,
5483,8,2970,False,,
5484,8,3001,False,,
5485,8,3147,False,,
5486,8,3157,False,,
5487,8,1856,False,,
5488,8,3077,False,,
5489,8,2233,False,,
5490,8,670,False,,
5491,8,724,False,,
5492,8,1003,False,,
5493,8,1012,False,,
5494,8,1099,False,,
5495,8,1290,False,,
5496,8,1409,False,,
5497,8,1543,False,,
5498,8,1652,False,,
5499,8,2402,False,,
5500,8,2421,False,,
5501,8,2828,False,,
5502,8,2979,False,,
5503,8,3015,False,,
5504,8,3021,False,,
5505,8,3052,False,,
5506,8,3112,False,,
5507,8,3142,False,,
5508,8,1470,False,,
5509,8,2002,False,,
5510,9,2849,False,,
5511,9,3068,True,0.01939655172413793,0.6428571428571429
5512,9,2372,True,0.01939655172413793,0.6428571428571429
5513,9,2776,False,,
5514,9,2578,False,,
5515,9,1461,False,,
5516,9,1685,False,,
5517,9,2951,False,,
5518,9,1261,False,,
5519,9,3137,False,,
5520,9,3158,True,0.01939655172413793,0.6428571428571429
5521,9,1928,False,,
5522,9,2870,True,0.01939655172413793,0.6428571428571429
5523,9,2371,False,,
5524,9,2867,False,,
5525,9,2949,False,,
5526,9,1462,False,,
5527,9,828,False,,
5528,9,3011,False,,
5529,9,3043,False,,
5530,9,3148,False,,
5531,9,3133,False,,
5532,9,1846,False,,
5533,9,2197,False,,
5534,9,1247,False,,
5535,9,2454,False,,
5536,9,1695,False,,
5537,9,2111,False,,
5538,9,2840,False,,
5539,9,2515,False,,
5540,9,2740,False,,
5541,9,2138,False,,
5542,9,2712,False,,
5543,9,2969,False,,
5544,9,1611,False,,
5545,9,2319,False,,
5546,9,3182,False,,
5547,9,2869,False,,
5548,9,3174,False,,
5549,9,322,False,,
5550,9,3025,False,,
5551,9,1226,False,,
5552,9,2406,False,,
5553,9,1912,False,,
5554,9,2358,False,,
5555,9,1324,False,,
5556,9,3032,False,,
5557,9,2621,False,,
5558,9,3177,True,0.01939655172413793,0.6428571428571429
5559,9,46,False,,
5560,9,2988,False,,
5561,9,820,False,,
5562,9,2690,False,,
5563,9,441,False,,
5564,9,1266,False,,
5565,9,2198,False,,
5566,9,18,False,,
5567,9,25,False,,
5568,9,238,False,,
5569,9,1780,False,,
5570,9,2317,False,,
5571,9,3026,False,,
5572,9,1978,False,,
5573,9,1341,False,,
5574,9,666,False,,
5575,9,597,False,,
5576,9,651,False,,
5577,9,652,False,,
5578,9,795,False,,
5579,9,1996,False,,
5580,9,2995,False,,
5581,9,2137,False,,
5582,9,3082,False,,
5583,9,3040,False,,
5584,9,2882,False,,
5585,9,2985,False,,
5586,9,1032,False,,
5587,9,757,False,,
5588,9,2270,False,,
5589,9,2693,False,,
5590,9,3127,False,,
5591,9,2629,False,,
5592,9,2632,True,0.01939655172413793,0.6428571428571429
5593,9,239,False,,
5594,9,633,False,,
5595,9,643,False,,
5596,9,1360,False,,
5597,9,2405,False,,
5598,9,2583,False,,
5599,9,2818,False,,
5600,9,52,False,,
5601,9,88,False,,
5602,9,1387,False,,
5603,9,2479,False,,
5604,9,2852,False,,
5605,9,1572,False,,
5606,9,2127,False,,
5607,9,3150,False,,
5608,9,1723,False,,
5609,9,3128,True,0.01939655172413793,0.6428571428571429
5610,9,435,False,,
5611,9,1071,False,,
5612,9,1196,False,,
5613,9,1484,False,,
5614,9,1754,False,,
5615,9,1938,False,,
5616,9,2741,False,,
5617,9,383,False,,
5618,9,517,False,,
5619,9,2080,False,,
5620,9,2095,False,,
5621,9,2320,False,,
5622,9,2374,False,,
5623,9,2972,False,,
5624,9,3038,False,,
5625,9,1233,False,,
5626,9,1473,False,,
5627,9,1541,False,,
5628,9,2165,False,,
5629,9,2168,False,,
5630,9,2262,False,,
5631,9,2345,False,,
5632,9,2407,False,,
5633,9,2738,False,,
5634,9,2806,False,,
5635,9,3119,False,,
5636,9,2274,False,,
5637,9,143,False,,
5638,9,987,False,,
5639,9,1511,False,,
5640,9,1848,False,,
5641,9,2158,False,,
5642,9,36,False,,
5643,9,2614,False,,
5644,9,1811,False,,
5645,9,1989,False,,
5646,9,3059,False,,
5647,9,3070,False,,
5648,9,2581,False,,
5649,9,2696,False,,
5650,9,2980,False,,
5651,9,2525,False,,
5652,9,2567,False,,
5653,9,104,False,,
5654,9,855,False,,
5655,9,1748,False,,
5656,9,1951,False,,
5657,9,1959,False,,
5658,9,2321,False,,
5659,9,2624,False,,
5660,9,3136,False,,
5661,9,59,False,,
5662,9,86,False,,
5663,9,1006,False,,
5664,9,1097,False,,
5665,9,2236,False,,
5666,9,367,False,,
5667,9,1236,False,,
5668,9,2541,False,,
5669,9,1153,False,,
5670,9,2893,False,,
5671,9,3111,True,0.01939655172413793,0.6428571428571429
5672,9,1728,False,,
5673,9,2582,False,,
5674,9,2950,False,,
5675,9,3006,False,,
5676,9,3050,False,,
5677,9,3105,False,,
5678,9,2188,False,,
5679,9,1069,False,,
5680,9,1755,False,,
5681,9,2796,False,,
5682,9,92,False,,
5683,9,417,False,,
5684,9,1164,False,,
5685,9,1380,False,,
5686,9,1489,False,,
5687,9,1514,False,,
5688,9,1636,False,,
5689,9,1713,False,,
5690,9,1826,False,,
5691,9,1901,False,,
5692,9,1910,False,,
5693,9,2151,False,,
5694,9,2730,False,,
5695,9,2955,False,,
5696,9,3180,False,,
5697,9,3183,False,,
5698,9,1664,False,,
5699,9,1946,False,,
5700,9,2947,False,,
5701,9,2890,False,,
5702,9,84,False,,
5703,9,618,False,,
5704,9,822,False,,
5705,9,1345,False,,
5706,9,1401,False,,
5707,9,1444,False,,
5708,9,2309,False,,
5709,9,2768,False,,
5710,9,1808,False,,
5711,9,2276,False,,
5712,9,2816,False,,
5713,9,637,False,,
5714,9,1908,False,,
5715,9,2812,False,,
5716,9,2859,False,,
5717,9,3072,False,,
5718,9,3134,False,,
5719,9,2314,False,,
5720,9,2904,False,,
5721,9,2379,False,,
5722,9,2892,False,,
5723,9,144,False,,
5724,9,440,False,,
5725,9,1267,False,,
5726,9,1347,False,,
5727,9,1435,False,,
5728,9,1699,False,,
5729,9,1719,False,,
5730,9,1747,False,,
5731,9,1845,False,,
5732,9,2163,False,,
5733,9,2798,False,,
5734,9,2888,False,,
5735,9,3078,False,,
5736,9,251,False,,
5737,9,300,False,,
5738,9,860,False,,
5739,9,1396,False,,
5740,9,1616,False,,
5741,9,1774,False,,
5742,9,1781,False,,
5743,9,1935,False,,
5744,9,2318,False,,
5745,9,2325,False,,
5746,9,2435,False,,
5747,9,3089,False,,
5748,9,696,False,,
5749,9,1647,False,,
5750,9,1810,False,,
5751,9,1854,False,,
5752,9,1877,False,,
5753,9,2184,False,,
5754,9,1050,False,,
5755,9,1890,False,,
5756,9,616,False,,
5757,9,2020,False,,
5758,9,3076,False,,
5759,9,1591,False,,
5760,9,3021,False,,
5761,9,2945,False,,
5762,9,1472,False,,
5763,9,2536,False,,
5764,9,2597,False,,
5765,9,2868,False,,
5766,9,1066,False,,
5767,9,1415,False,,
5768,9,1552,False,,
5769,9,1677,False,,
5770,9,1892,False,,
5771,9,2625,False,,
5772,9,2684,False,,
5773,9,2876,True,0.01939655172413793,0.6428571428571429
5774,9,2990,False,,
5775,9,3092,False,,
5776,9,3153,False,,
5777,9,1290,False,,
5778,9,1652,False,,
5779,9,1621,False,,
5780,9,1717,False,,
5781,9,2487,False,,
5782,9,2835,False,,
5783,9,2915,False,,
5784,9,3023,False,,
5785,9,2424,False,,
5786,9,3087,False,,
5787,9,2926,False,,
5788,9,3084,False,,
5789,9,1680,False,,
5790,9,1844,False,,
5791,9,2046,False,,
5792,9,2568,False,,
5793,9,1464,False,,
5794,9,1519,False,,
5795,9,1534,False,,
5796,9,2283,False,,
5797,9,2378,False,,
5798,9,2920,False,,
5799,9,1326,False,,
5800,9,1622,False,,
5801,9,320,False,,
5802,9,730,False,,
5803,9,1030,False,,
5804,9,1043,False,,
5805,9,1083,False,,
5806,9,1199,False,,
5807,9,1252,False,,
5808,9,1280,False,,
5809,9,1388,False,,
5810,9,1432,False,,
5811,9,1471,False,,
5812,9,1570,False,,
5813,9,1627,False,,
5814,9,1631,False,,
5815,9,1948,False,,
5816,9,1988,False,,
5817,9,2166,False,,
5818,9,2313,False,,
5819,9,2323,False,,
5820,9,2356,False,,
5821,9,2570,False,,
5822,9,2594,False,,
5823,9,2634,False,,
5824,9,2644,False,,
5825,9,2650,False,,
5826,9,2807,False,,
5827,9,2817,False,,
5828,9,2821,False,,
5829,9,2938,False,,
5830,9,3000,False,,
5831,9,3012,False,,
5832,9,3124,False,,
5833,9,3144,False,,
5834,9,2470,False,,
5835,9,1745,False,,
5836,9,2365,False,,
