,index,query_id,query_res,relevant,precision,recall
346,3335,5,2141,False,0.020172910662824207,0.875
347,3336,5,2972,False,0.020114942528735632,0.875
348,3337,5,3064,False,0.02005730659025788,0.875
349,3338,5,1516,False,0.02,0.875
350,3339,5,2275,False,0.019943019943019943,0.875
351,3340,5,1543,False,0.019886363636363636,0.875
352,3341,5,409,False,0.019830028328611898,0.875
353,3342,5,719,False,0.01977401129943503,0.875
354,3343,5,2302,False,0.01971830985915493,0.875
355,3344,5,2501,True,0.02247191011235955,1.0
356,3345,5,3130,False,0.022408963585434174,1.0
357,3346,5,3182,False,0.0223463687150838,1.0
358,3347,5,2196,False,0.022284122562674095,1.0
359,3348,5,185,False,0.022222222222222223,1.0
360,3349,5,2147,False,0.0221606648199446,1.0
361,3350,5,2486,False,0.022099447513812154,1.0
362,3351,5,2920,False,0.02203856749311295,1.0
363,3352,5,3200,False,0.02197802197802198,1.0
364,3353,5,2020,False,0.021917808219178082,1.0
365,3354,5,854,False,0.02185792349726776,1.0
366,3355,5,1108,False,0.021798365122615803,1.0
367,3356,5,1206,False,0.021739130434782608,1.0
368,3357,5,1877,False,0.02168021680216802,1.0
369,3358,5,1892,False,0.021621621621621623,1.0
370,3359,5,2201,False,0.0215633423180593,1.0
371,3360,5,1135,False,0.021505376344086023,1.0
372,3361,5,1710,False,0.021447721179624665,1.0
373,3362,5,2372,False,0.0213903743315508,1.0
374,3363,5,3128,False,0.021333333333333333,1.0
375,3364,5,2153,False,0.02127659574468085,1.0
376,3365,5,2571,False,0.021220159151193633,1.0
377,3366,5,2742,False,0.021164021164021163,1.0
378,3367,5,2967,False,0.021108179419525065,1.0
379,3368,5,462,False,0.021052631578947368,1.0
380,3369,5,1394,False,0.02099737532808399,1.0
381,3370,5,2751,False,0.020942408376963352,1.0
382,3371,5,3203,False,0.020887728459530026,1.0
383,3372,5,1225,False,0.020833333333333332,1.0
384,3373,5,1226,False,0.02077922077922078,1.0
385,3374,5,1901,False,0.02072538860103627,1.0
386,3375,5,1957,False,0.020671834625323,1.0
387,3376,5,2251,False,0.020618556701030927,1.0
388,3377,5,2374,False,0.02056555269922879,1.0
389,3378,5,2400,False,0.020512820512820513,1.0
390,3379,5,2524,False,0.020460358056265986,1.0
391,3380,5,2559,False,0.02040816326530612,1.0
392,3381,5,2623,False,0.020356234096692113,1.0
393,3382,5,3040,False,0.02030456852791878,1.0
394,3383,5,3083,False,0.020253164556962026,1.0
395,3384,5,1515,False,0.020202020202020204,1.0
396,3385,5,1610,False,0.020151133501259445,1.0
397,3386,5,1657,False,0.020100502512562814,1.0
398,3387,5,1774,False,0.020050125313283207,1.0
399,3388,5,1973,False,0.02,1.0
400,3389,5,2139,False,0.0199501246882793,1.0
401,3390,5,2209,False,0.01990049751243781,1.0
402,3391,5,2345,False,0.019851116625310174,1.0
403,3392,5,2407,False,0.019801980198019802,1.0
404,3393,5,2545,False,0.019753086419753086,1.0
405,3394,5,1051,False,0.019704433497536946,1.0
406,3395,5,1885,False,0.019656019656019656,1.0
407,3396,5,2096,False,0.0196078431372549,1.0
408,3397,5,1160,False,0.019559902200488997,1.0
409,3398,5,527,False,0.01951219512195122,1.0
410,3399,5,1325,False,0.019464720194647202,1.0
411,3400,5,1625,False,0.019417475728155338,1.0
412,3401,5,2211,False,0.01937046004842615,1.0
413,3402,5,2624,False,0.01932367149758454,1.0
414,3403,5,2771,False,0.01927710843373494,1.0
415,3404,5,1928,False,0.019230769230769232,1.0
416,3405,5,2810,False,0.019184652278177457,1.0
417,3406,5,2883,False,0.019138755980861243,1.0
418,3407,5,2911,False,0.01909307875894988,1.0
419,3408,5,1066,False,0.01904761904761905,1.0
420,3409,5,2850,False,0.019002375296912115,1.0
421,3410,5,2625,False,0.018957345971563982,1.0
422,3411,5,2884,False,0.018912529550827423,1.0
423,3412,5,397,False,0.018867924528301886,1.0
424,3413,5,2215,False,0.018823529411764704,1.0
425,3414,5,2245,False,0.018779342723004695,1.0
426,3415,5,2862,False,0.01873536299765808,1.0
427,3416,5,1071,False,0.018691588785046728,1.0
428,3417,5,1083,False,0.018648018648018648,1.0
429,3418,5,1165,False,0.018604651162790697,1.0
430,3419,5,1257,False,0.018561484918793503,1.0
431,3420,5,1389,False,0.018518518518518517,1.0
432,3421,5,1458,False,0.018475750577367205,1.0
433,3422,5,1526,False,0.018433179723502304,1.0
434,3423,5,1530,False,0.01839080459770115,1.0
435,3424,5,1642,False,0.01834862385321101,1.0
436,3425,5,1938,False,0.018306636155606407,1.0
437,3426,5,1977,False,0.0182648401826484,1.0
438,3427,5,2320,False,0.018223234624145785,1.0
439,3428,5,2324,False,0.01818181818181818,1.0
440,3429,5,2485,False,0.018140589569160998,1.0
441,3430,5,2594,False,0.01809954751131222,1.0
442,3431,5,2894,False,0.01805869074492099,1.0
443,3432,5,243,False,0.018018018018018018,1.0
444,3433,5,1236,False,0.017977528089887642,1.0
445,3434,5,2197,False,0.017937219730941704,1.0
446,3435,5,2882,False,0.017897091722595078,1.0
447,3436,5,1134,False,0.017857142857142856,1.0
448,3437,5,1462,False,0.017817371937639197,1.0
449,3438,5,1722,False,0.017777777777777778,1.0
450,3439,5,1788,False,0.017738359201773836,1.0
451,3440,5,2749,False,0.017699115044247787,1.0
452,3441,5,2944,False,0.017660044150110375,1.0
453,3442,5,3070,False,0.01762114537444934,1.0
454,3443,5,3090,False,0.017582417582417582,1.0
455,3444,5,1769,False,0.017543859649122806,1.0
456,3445,5,2726,False,0.0175054704595186,1.0
457,3446,5,2925,False,0.017467248908296942,1.0
458,3447,5,2897,False,0.017429193899782137,1.0
459,3448,5,3002,False,0.017391304347826087,1.0
460,3449,5,1164,False,0.01735357917570499,1.0
461,3450,5,1507,False,0.017316017316017316,1.0
462,3451,5,1570,False,0.017278617710583154,1.0
463,3452,5,1649,False,0.017241379310344827,1.0
464,3453,5,1739,False,0.017204301075268817,1.0
465,3454,5,1809,False,0.017167381974248927,1.0
466,3455,5,2017,False,0.017130620985010708,1.0
467,3456,5,2034,False,0.017094017094017096,1.0
468,3457,5,2162,False,0.017057569296375266,1.0
469,3458,5,2200,False,0.01702127659574468,1.0
470,3459,5,2454,False,0.016985138004246284,1.0
471,3460,5,2543,False,0.01694915254237288,1.0
472,3461,5,2597,False,0.016913319238900635,1.0
473,3462,5,2670,False,0.016877637130801686,1.0
474,3463,5,2719,False,0.016842105263157894,1.0
475,3464,5,2817,False,0.01680672268907563,1.0
476,3465,5,2835,False,0.016771488469601678,1.0
477,3466,5,2946,False,0.016736401673640166,1.0
478,3467,5,1695,False,0.016701461377870562,1.0
479,3468,5,2198,False,0.016666666666666666,1.0
480,3469,5,2219,False,0.016632016632016633,1.0
481,3470,5,849,False,0.016597510373443983,1.0
482,3471,5,1223,False,0.016563146997929608,1.0
483,3472,5,1379,False,0.01652892561983471,1.0
484,3473,5,1608,False,0.016494845360824743,1.0
485,3474,5,2723,False,0.01646090534979424,1.0
486,3475,5,2859,False,0.01642710472279261,1.0
487,3476,5,2989,False,0.01639344262295082,1.0
488,3477,5,2002,False,0.016359918200409,1.0
489,3478,5,1412,False,0.0163265306122449,1.0
490,3479,5,1309,False,0.016293279022403257,1.0
491,3480,5,1464,False,0.016260162601626018,1.0
492,3481,5,1747,False,0.016227180527383367,1.0
493,3482,5,1951,False,0.016194331983805668,1.0
494,3483,5,2627,False,0.01616161616161616,1.0
495,3484,5,2811,False,0.016129032258064516,1.0
496,3485,5,2871,False,0.01609657947686117,1.0
497,3486,5,3088,False,0.01606425702811245,1.0
498,3487,5,585,False,0.01603206412825651,1.0
499,3488,5,670,False,0.016,1.0
500,3489,5,2598,False,0.015968063872255488,1.0
501,3490,5,2828,False,0.01593625498007968,1.0
502,3491,5,441,False,0.015904572564612324,1.0
503,3492,5,1234,False,0.015873015873015872,1.0
504,3493,5,1265,False,0.015841584158415842,1.0
505,3494,5,1677,False,0.015810276679841896,1.0
506,3495,5,1886,False,0.015779092702169626,1.0
507,3496,5,1997,False,0.015748031496062992,1.0
508,3497,5,2856,False,0.015717092337917484,1.0
509,3498,5,2886,False,0.01568627450980392,1.0
510,3499,5,1088,False,0.015655577299412915,1.0
511,3500,5,1989,False,0.015625,1.0
512,3501,5,2164,False,0.015594541910331383,1.0
513,3502,5,2264,False,0.01556420233463035,1.0
514,3503,5,2355,False,0.015533980582524271,1.0
515,3504,5,2368,False,0.015503875968992248,1.0
516,3505,5,2538,False,0.015473887814313346,1.0
517,3506,5,2580,False,0.015444015444015444,1.0
518,3507,5,2651,False,0.015414258188824663,1.0
519,3508,5,2765,False,0.015384615384615385,1.0
520,3509,5,2968,False,0.015355086372360844,1.0
521,3510,5,3036,False,0.01532567049808429,1.0
522,3511,5,3117,False,0.015296367112810707,1.0
523,3512,5,3164,False,0.015267175572519083,1.0
524,3513,5,321,False,0.015238095238095238,1.0
525,3514,5,695,False,0.015209125475285171,1.0
526,3515,5,3094,False,0.015180265654648957,1.0
527,3516,5,1350,False,0.015151515151515152,1.0
528,3517,5,1143,False,0.015122873345935728,1.0
529,3518,5,1155,False,0.01509433962264151,1.0
530,3519,5,3015,False,0.015065913370998116,1.0
531,3520,5,1162,False,0.015037593984962405,1.0
532,3521,5,1506,False,0.0150093808630394,1.0
533,3522,5,1908,False,0.0149812734082397,1.0
534,3523,5,1939,False,0.014953271028037384,1.0
535,3524,5,1974,False,0.014925373134328358,1.0
536,3525,5,2878,False,0.0148975791433892,1.0
537,3526,5,2924,False,0.01486988847583643,1.0
538,3527,5,3024,False,0.014842300556586271,1.0
539,3528,5,3072,False,0.014814814814814815,1.0
540,3529,5,3092,False,0.014787430683918669,1.0
541,3530,5,3033,False,0.014760147601476014,1.0
542,3531,5,1542,False,0.014732965009208104,1.0
543,3532,5,1946,False,0.014705882352941176,1.0
544,3533,5,2053,False,0.014678899082568808,1.0
545,3534,5,2113,False,0.014652014652014652,1.0
546,3535,5,2178,False,0.014625228519195612,1.0
547,3536,5,2186,False,0.014598540145985401,1.0
548,3537,5,2375,False,0.014571948998178506,1.0
549,3538,5,2567,False,0.014545454545454545,1.0
550,3539,5,2606,False,0.014519056261343012,1.0
551,3540,5,2631,False,0.014492753623188406,1.0
552,3541,5,2940,False,0.014466546112115732,1.0
553,3542,5,3048,False,0.01444043321299639,1.0
554,3543,5,3120,False,0.014414414414414415,1.0
555,3544,5,3138,False,0.014388489208633094,1.0
556,3545,5,2202,False,0.01436265709156194,1.0
557,3546,5,2734,False,0.014336917562724014,1.0
558,3547,5,1936,False,0.014311270125223614,1.0
559,3548,5,1470,False,0.014285714285714285,1.0
560,3549,5,1680,False,0.0142602495543672,1.0
561,3550,5,1366,False,0.014234875444839857,1.0
562,3551,5,2851,False,0.014209591474245116,1.0
563,3552,5,3112,False,0.014184397163120567,1.0
564,3553,5,2931,False,0.01415929203539823,1.0
0,3554,6,2826,False,0.0,0.0
1,3555,6,438,False,0.0,0.0
2,3556,6,435,False,0.0,0.0
3,3557,6,2828,True,0.25,0.3333333333333333
4,3558,6,2230,False,0.2,0.3333333333333333
5,3559,6,1543,True,0.3333333333333333,0.6666666666666666
6,3560,6,492,False,0.2857142857142857,0.6666666666666666
7,3561,6,1014,False,0.25,0.6666666666666666
8,3562,6,1867,False,0.2222222222222222,0.6666666666666666
9,3563,6,1341,False,0.2,0.6666666666666666
10,3564,6,605,False,0.18181818181818182,0.6666666666666666
11,3565,6,2873,False,0.16666666666666666,0.6666666666666666
12,3566,6,2721,False,0.15384615384615385,0.6666666666666666
13,3567,6,2931,False,0.14285714285714285,0.6666666666666666
14,3568,6,242,False,0.13333333333333333,0.6666666666666666
15,3569,6,3035,False,0.125,0.6666666666666666
16,3570,6,530,False,0.11764705882352941,0.6666666666666666
17,3571,6,695,False,0.1111111111111111,0.6666666666666666
18,3572,6,531,False,0.10526315789473684,0.6666666666666666
19,3573,6,2417,False,0.1,0.6666666666666666
20,3574,6,2671,False,0.09523809523809523,0.6666666666666666
21,3575,6,1009,False,0.09090909090909091,0.6666666666666666
22,3576,6,417,False,0.08695652173913043,0.6666666666666666
23,3577,6,705,False,0.08333333333333333,0.6666666666666666
24,3578,6,888,False,0.08,0.6666666666666666
25,3579,6,2078,True,0.11538461538461539,1.0
26,3580,6,697,False,0.1111111111111111,1.0
27,3581,6,3185,False,0.10714285714285714,1.0
28,3582,6,3198,False,0.10344827586206896,1.0
29,3583,6,1186,False,0.1,1.0
30,3584,6,1148,False,0.0967741935483871,1.0
31,3585,6,704,False,0.09375,1.0
32,3586,6,887,False,0.09090909090909091,1.0
33,3587,6,1397,False,0.08823529411764706,1.0
34,3588,6,1623,False,0.08571428571428572,1.0
35,3589,6,1234,False,0.08333333333333333,1.0
36,3590,6,1365,False,0.08108108108108109,1.0
37,3591,6,1664,False,0.07894736842105263,1.0
38,3592,6,2502,False,0.07692307692307693,1.0
39,3593,6,2176,False,0.075,1.0
40,3594,6,2753,False,0.07317073170731707,1.0
41,3595,6,768,False,0.07142857142857142,1.0
42,3596,6,1634,False,0.06976744186046512,1.0
43,3597,6,670,False,0.06818181818181818,1.0
44,3598,6,2389,False,0.06666666666666667,1.0
45,3599,6,3172,False,0.06521739130434782,1.0
46,3600,6,1698,False,0.06382978723404255,1.0
47,3601,6,2707,False,0.0625,1.0
48,3602,6,767,False,0.061224489795918366,1.0
49,3603,6,2804,False,0.06,1.0
50,3604,6,2319,False,0.058823529411764705,1.0
51,3605,6,3154,False,0.057692307692307696,1.0
52,3606,6,2909,False,0.05660377358490566,1.0
53,3607,6,2187,False,0.05555555555555555,1.0
54,3608,6,2167,False,0.05454545454545454,1.0
55,3609,6,616,False,0.05357142857142857,1.0
56,3610,6,1368,False,0.05263157894736842,1.0
57,3611,6,1001,False,0.05172413793103448,1.0
58,3612,6,3188,False,0.05084745762711865,1.0
59,3613,6,1046,False,0.05,1.0
60,3614,6,2150,False,0.04918032786885246,1.0
61,3615,6,2231,False,0.04838709677419355,1.0
62,3616,6,3030,False,0.047619047619047616,1.0
63,3617,6,3156,False,0.046875,1.0
64,3618,6,1885,False,0.046153846153846156,1.0
65,3619,6,3150,False,0.045454545454545456,1.0
66,3620,6,1047,False,0.04477611940298507,1.0
67,3621,6,2769,False,0.04411764705882353,1.0
68,3622,6,1113,False,0.043478260869565216,1.0
69,3623,6,2406,False,0.04285714285714286,1.0
70,3624,6,2705,False,0.04225352112676056,1.0
71,3625,6,1621,False,0.041666666666666664,1.0
72,3626,6,2485,False,0.0410958904109589,1.0
73,3627,6,1541,False,0.04054054054054054,1.0
74,3628,6,1781,False,0.04,1.0
75,3629,6,2306,False,0.039473684210526314,1.0
76,3630,6,2399,False,0.03896103896103896,1.0
77,3631,6,281,False,0.038461538461538464,1.0
78,3632,6,2633,False,0.0379746835443038,1.0
79,3633,6,1385,False,0.0375,1.0
80,3634,6,397,False,0.037037037037037035,1.0
81,3635,6,1948,False,0.036585365853658534,1.0
82,3636,6,2712,False,0.03614457831325301,1.0
83,3637,6,2836,False,0.03571428571428571,1.0
84,3638,6,3040,False,0.03529411764705882,1.0
85,3639,6,1978,False,0.03488372093023256,1.0
86,3640,6,3047,False,0.034482758620689655,1.0
87,3641,6,731,False,0.03409090909090909,1.0
88,3642,6,755,False,0.033707865168539325,1.0
89,3643,6,1184,False,0.03333333333333333,1.0
90,3644,6,1262,False,0.03296703296703297,1.0
91,3645,6,1938,False,0.03260869565217391,1.0
92,3646,6,2095,False,0.03225806451612903,1.0
93,3647,6,3095,False,0.031914893617021274,1.0
94,3648,6,3099,False,0.031578947368421054,1.0
95,3649,6,3149,False,0.03125,1.0
96,3650,6,1088,False,0.030927835051546393,1.0
97,3651,6,3117,False,0.030612244897959183,1.0
98,3652,6,3033,False,0.030303030303030304,1.0
99,3653,6,2547,False,0.03,1.0
100,3654,6,2667,False,0.0297029702970297,1.0
101,3655,6,3135,False,0.029411764705882353,1.0
102,3656,6,320,False,0.02912621359223301,1.0
103,3657,6,971,False,0.028846153846153848,1.0
104,3658,6,1083,False,0.02857142857142857,1.0
105,3659,6,1404,False,0.02830188679245283,1.0
106,3660,6,1413,False,0.028037383177570093,1.0
107,3661,6,2518,False,0.027777777777777776,1.0
108,3662,6,2698,False,0.027522935779816515,1.0
109,3663,6,3000,False,0.02727272727272727,1.0
110,3664,6,3148,False,0.02702702702702703,1.0
111,3665,6,1783,False,0.026785714285714284,1.0
112,3666,6,2166,False,0.02654867256637168,1.0
113,3667,6,2308,False,0.02631578947368421,1.0
114,3668,6,2519,False,0.02608695652173913,1.0
115,3669,6,2546,False,0.02586206896551724,1.0
116,3670,6,2610,False,0.02564102564102564,1.0
117,3671,6,2621,False,0.025423728813559324,1.0
118,3672,6,2764,False,0.025210084033613446,1.0
119,3673,6,2900,False,0.025,1.0
120,3674,6,3093,False,0.024793388429752067,1.0
121,3675,6,3133,False,0.02459016393442623,1.0
122,3676,6,3177,False,0.024390243902439025,1.0
123,3677,6,1238,False,0.024193548387096774,1.0
124,3678,6,1325,False,0.024,1.0
125,3679,6,1348,False,0.023809523809523808,1.0
126,3680,6,2355,False,0.023622047244094488,1.0
127,3681,6,2582,False,0.0234375,1.0
128,3682,6,2918,False,0.023255813953488372,1.0
129,3683,6,2943,False,0.023076923076923078,1.0
130,3684,6,3105,False,0.022900763358778626,1.0
131,3685,6,1517,False,0.022727272727272728,1.0
132,3686,6,1267,False,0.022556390977443608,1.0
133,3687,6,1748,False,0.022388059701492536,1.0
134,3688,6,2357,False,0.022222222222222223,1.0
135,3689,6,2383,False,0.022058823529411766,1.0
136,3690,6,2486,False,0.021897810218978103,1.0
137,3691,6,2765,False,0.021739130434782608,1.0
138,3692,6,2936,False,0.02158273381294964,1.0
139,3693,6,2968,False,0.02142857142857143,1.0
140,3694,6,1433,False,0.02127659574468085,1.0
141,3695,6,3008,False,0.02112676056338028,1.0
142,3696,6,3018,False,0.02097902097902098,1.0
143,3697,6,322,False,0.020833333333333332,1.0
144,3698,6,595,False,0.020689655172413793,1.0
145,3699,6,942,False,0.02054794520547945,1.0
146,3700,6,2302,False,0.02040816326530612,1.0
147,3701,6,2496,False,0.02027027027027027,1.0
148,3702,6,3125,False,0.020134228187919462,1.0
149,3703,6,3166,False,0.02,1.0
150,3704,6,3176,False,0.019867549668874173,1.0
151,3705,6,854,False,0.019736842105263157,1.0
152,3706,6,1265,False,0.0196078431372549,1.0
153,3707,6,1769,False,0.01948051948051948,1.0
154,3708,6,1846,False,0.01935483870967742,1.0
155,3709,6,1997,False,0.019230769230769232,1.0
156,3710,6,2061,False,0.01910828025477707,1.0
157,3711,6,3134,False,0.0189873417721519,1.0
158,3712,6,71,False,0.018867924528301886,1.0
159,3713,6,1456,False,0.01875,1.0
160,3714,6,1928,False,0.018633540372670808,1.0
161,3715,6,1939,False,0.018518518518518517,1.0
162,3716,6,2092,False,0.018404907975460124,1.0
163,3717,6,2127,False,0.018292682926829267,1.0
164,3718,6,2297,False,0.01818181818181818,1.0
165,3719,6,2886,False,0.018072289156626505,1.0
166,3720,6,533,False,0.017964071856287425,1.0
167,3721,6,1379,False,0.017857142857142856,1.0
168,3722,6,2572,False,0.01775147928994083,1.0
169,3723,6,2684,False,0.01764705882352941,1.0
170,3724,6,2750,False,0.017543859649122806,1.0
171,3725,6,3032,False,0.01744186046511628,1.0
172,3726,6,1099,False,0.017341040462427744,1.0
173,3727,6,2202,False,0.017241379310344827,1.0
174,3728,6,1366,False,0.017142857142857144,1.0
175,3729,6,2354,False,0.017045454545454544,1.0
176,3730,6,2887,False,0.01694915254237288,1.0
177,3731,6,2893,False,0.016853932584269662,1.0
178,3732,6,1725,False,0.01675977653631285,1.0
179,3733,6,2046,False,0.016666666666666666,1.0
180,3734,6,2314,False,0.016574585635359115,1.0
181,3735,6,2622,False,0.016483516483516484,1.0
182,3736,6,2923,False,0.01639344262295082,1.0
183,3737,6,2233,False,0.016304347826086956,1.0
184,3738,6,321,False,0.016216216216216217,1.0
185,3739,6,1727,False,0.016129032258064516,1.0
186,3740,6,2106,False,0.016042780748663103,1.0
187,3741,6,2144,False,0.015957446808510637,1.0
188,3742,6,2692,False,0.015873015873015872,1.0
189,3743,6,1135,False,0.015789473684210527,1.0
0,3744,7,3043,True,1.0,0.03571428571428571
1,3745,7,3128,True,1.0,0.07142857142857142
2,3746,7,2912,True,1.0,0.10714285714285714
3,3747,7,3148,True,1.0,0.14285714285714285
4,3748,7,2376,True,1.0,0.17857142857142858
5,3749,7,2903,False,0.8333333333333334,0.17857142857142858
6,3750,7,2111,False,0.7142857142857143,0.17857142857142858
7,3751,7,2317,False,0.625,0.17857142857142858
8,3752,7,1948,False,0.5555555555555556,0.17857142857142858
9,3753,7,1623,False,0.5,0.17857142857142858
10,3754,7,2949,False,0.45454545454545453,0.17857142857142858
11,3755,7,270,False,0.4166666666666667,0.17857142857142858
12,3756,7,2950,False,0.38461538461538464,0.17857142857142858
13,3757,7,2740,False,0.35714285714285715,0.17857142857142858
14,3758,7,3141,True,0.4,0.21428571428571427
15,3759,7,1854,False,0.375,0.21428571428571427
16,3760,7,3006,False,0.35294117647058826,0.21428571428571427
17,3761,7,2871,False,0.3333333333333333,0.21428571428571427
18,3762,7,3104,False,0.3157894736842105,0.21428571428571427
19,3763,7,1553,False,0.3,0.21428571428571427
20,3764,7,2865,True,0.3333333333333333,0.25
21,3765,7,2276,False,0.3181818181818182,0.25
22,3766,7,2273,False,0.30434782608695654,0.25
23,3767,7,3014,False,0.2916666666666667,0.25
24,3768,7,2306,False,0.28,0.25
25,3769,7,1749,False,0.2692307692307692,0.25
26,3770,7,2646,False,0.25925925925925924,0.25
27,3771,7,2860,False,0.25,0.25
28,3772,7,2320,True,0.27586206896551724,0.2857142857142857
29,3773,7,1626,False,0.26666666666666666,0.2857142857142857
30,3774,7,2326,False,0.25806451612903225,0.2857142857142857
31,3775,7,2342,True,0.28125,0.32142857142857145
32,3776,7,3078,False,0.2727272727272727,0.32142857142857145
33,3777,7,46,False,0.2647058823529412,0.32142857142857145
34,3778,7,2972,False,0.2571428571428571,0.32142857142857145
35,3779,7,2094,False,0.25,0.32142857142857145
36,3780,7,1923,False,0.24324324324324326,0.32142857142857145
37,3781,7,2674,False,0.23684210526315788,0.32142857142857145
38,3782,7,2819,False,0.23076923076923078,0.32142857142857145
39,3783,7,2016,False,0.225,0.32142857142857145
40,3784,7,1551,False,0.21951219512195122,0.32142857142857145
41,3785,7,1397,False,0.21428571428571427,0.32142857142857145
42,3786,7,2862,False,0.20930232558139536,0.32142857142857145
43,3787,7,2325,False,0.20454545454545456,0.32142857142857145
44,3788,7,3166,False,0.2,0.32142857142857145
45,3789,7,2327,False,0.1956521739130435,0.32142857142857145
46,3790,7,1145,False,0.19148936170212766,0.32142857142857145
47,3791,7,371,False,0.1875,0.32142857142857145
48,3792,7,2371,False,0.1836734693877551,0.32142857142857145
49,3793,7,2454,False,0.18,0.32142857142857145
50,3794,7,2033,False,0.17647058823529413,0.32142857142857145
51,3795,7,2863,False,0.17307692307692307,0.32142857142857145
52,3796,7,2902,False,0.16981132075471697,0.32142857142857145
53,3797,7,2378,False,0.16666666666666666,0.32142857142857145
54,3798,7,3031,False,0.16363636363636364,0.32142857142857145
55,3799,7,1381,False,0.16071428571428573,0.32142857142857145
56,3800,7,2905,False,0.15789473684210525,0.32142857142857145
57,3801,7,2389,False,0.15517241379310345,0.32142857142857145
58,3802,7,1440,False,0.15254237288135594,0.32142857142857145
59,3803,7,2767,False,0.15,0.32142857142857145
60,3804,7,2439,False,0.14754098360655737,0.32142857142857145
61,3805,7,1353,False,0.14516129032258066,0.32142857142857145
62,3806,7,69,False,0.14285714285714285,0.32142857142857145
63,3807,7,1698,False,0.140625,0.32142857142857145
64,3808,7,1345,False,0.13846153846153847,0.32142857142857145
65,3809,7,616,False,0.13636363636363635,0.32142857142857145
66,3810,7,1771,False,0.13432835820895522,0.32142857142857145
67,3811,7,2849,False,0.1323529411764706,0.32142857142857145
68,3812,7,2884,False,0.13043478260869565,0.32142857142857145
69,3813,7,1960,True,0.14285714285714285,0.35714285714285715
70,3814,7,3059,False,0.14084507042253522,0.35714285714285715
71,3815,7,1529,False,0.1388888888888889,0.35714285714285715
72,3816,7,2267,False,0.136986301369863,0.35714285714285715
73,3817,7,2904,False,0.13513513513513514,0.35714285714285715
74,3818,7,2268,False,0.13333333333333333,0.35714285714285715
75,3819,7,2216,False,0.13157894736842105,0.35714285714285715
76,3820,7,2283,False,0.12987012987012986,0.35714285714285715
77,3821,7,2208,False,0.1282051282051282,0.35714285714285715
78,3822,7,804,False,0.12658227848101267,0.35714285714285715
79,3823,7,1796,False,0.125,0.35714285714285715
80,3824,7,1952,False,0.12345679012345678,0.35714285714285715
81,3825,7,3134,False,0.12195121951219512,0.35714285714285715
82,3826,7,2142,False,0.12048192771084337,0.35714285714285715
83,3827,7,2226,False,0.11904761904761904,0.35714285714285715
84,3828,7,1198,True,0.12941176470588237,0.39285714285714285
85,3829,7,2324,False,0.12790697674418605,0.39285714285714285
86,3830,7,2579,False,0.12643678160919541,0.39285714285714285
87,3831,7,1728,False,0.125,0.39285714285714285
88,3832,7,3143,False,0.12359550561797752,0.39285714285714285
89,3833,7,1342,False,0.12222222222222222,0.39285714285714285
90,3834,7,1660,False,0.12087912087912088,0.39285714285714285
91,3835,7,1851,False,0.11956521739130435,0.39285714285714285
92,3836,7,2007,False,0.11827956989247312,0.39285714285714285
93,3837,7,2417,False,0.11702127659574468,0.39285714285714285
94,3838,7,2725,False,0.11578947368421053,0.39285714285714285
95,3839,7,2830,False,0.11458333333333333,0.39285714285714285
96,3840,7,3061,False,0.1134020618556701,0.39285714285714285
97,3841,7,2716,False,0.11224489795918367,0.39285714285714285
98,3842,7,2150,True,0.12121212121212122,0.42857142857142855
99,3843,7,1873,False,0.12,0.42857142857142855
100,3844,7,2402,False,0.1188118811881188,0.42857142857142855
101,3845,7,1172,False,0.11764705882352941,0.42857142857142855
102,3846,7,2379,False,0.11650485436893204,0.42857142857142855
103,3847,7,2524,False,0.11538461538461539,0.42857142857142855
104,3848,7,2167,False,0.11428571428571428,0.42857142857142855
105,3849,7,893,False,0.11320754716981132,0.42857142857142855
106,3850,7,1374,False,0.11214953271028037,0.42857142857142855
107,3851,7,1953,False,0.1111111111111111,0.42857142857142855
108,3852,7,2505,False,0.11009174311926606,0.42857142857142855
109,3853,7,2647,False,0.10909090909090909,0.42857142857142855
110,3854,7,2691,False,0.10810810810810811,0.42857142857142855
111,3855,7,2832,False,0.10714285714285714,0.42857142857142855
112,3856,7,1601,False,0.10619469026548672,0.42857142857142855
113,3857,7,1870,False,0.10526315789473684,0.42857142857142855
114,3858,7,3028,False,0.10434782608695652,0.42857142857142855
115,3859,7,1338,True,0.11206896551724138,0.4642857142857143
116,3860,7,855,False,0.1111111111111111,0.4642857142857143
117,3861,7,3170,False,0.11016949152542373,0.4642857142857143
118,3862,7,1752,False,0.1092436974789916,0.4642857142857143
119,3863,7,2936,False,0.10833333333333334,0.4642857142857143
120,3864,7,3021,False,0.10743801652892562,0.4642857142857143
121,3865,7,1877,True,0.11475409836065574,0.5
122,3866,7,2519,False,0.11382113821138211,0.5
123,3867,7,1805,False,0.11290322580645161,0.5
124,3868,7,2146,False,0.112,0.5
125,3869,7,2668,False,0.1111111111111111,0.5
126,3870,7,964,False,0.11023622047244094,0.5
127,3871,7,3032,False,0.109375,0.5
128,3872,7,1957,False,0.10852713178294573,0.5
129,3873,7,961,False,0.1076923076923077,0.5
130,3874,7,1166,False,0.10687022900763359,0.5
131,3875,7,1718,False,0.10606060606060606,0.5
132,3876,7,2272,False,0.10526315789473684,0.5
133,3877,7,2110,False,0.1044776119402985,0.5
134,3878,7,3082,True,0.1111111111111111,0.5357142857142857
